115-CD45,139-CD45RA,142-CD19,144-CD11b,145-CD4,146-CD8,148-CD34,147-CD20,158-CD33,160-CD123,167-CD38,170-CD90,110_114-CD3
2.80175,0.25528,-0.07722,0.38061,0.70909,0.55542,1.13918,1.07007,3.87172,0.43707,5.1856,-0.1465,3.52639
3.72595,2.07685,-0.22184,2.0119,-0.19392,0.14796,-0.20089,0.36332,4.39163,2.50123,4.16327,1.00734,-1.14389
4.65202,0.87621,0.27768,3.10601,3.11243,0.42125,0.04106,0.22287,4.65788,2.03878,3.95757,1.13523,0.60507
4.81257,1.97033,-0.0484,0.55703,0.5448,3.37253,-0.0418,0.14593,0.18392,0.9269,1.1303,-0.05332,3.96799
2.51592,2.44819,3.93298,3.44463,3.0884,3.40176,3.155,3.17536,-0.28481,-0.64116,1.37459,0.33809,2.75196
-0.14913,-0.38852,-0.23849,0.40535,-0.09342,-0.02594,0.50802,0.70484,0.08037,1.63676,1.83871,1.10344,0.0975
3.78511,1.16265,-0.02517,-0.09995,-0.02794,3.01108,-0.16669,1.2128,-0.16353,-0.05055,0.48959,0.57627,3.78254
4.73391,-0.26268,-0.33288,3.43188,-0.05691,-0.3396,0.4595,0.72893,4.90308,1.95499,3.52924,1.33141,1.72669
4.78438,0.54708,-0.10732,2.99436,1.57056,0.14819,-0.67364,-0.14756,5.17526,0.79039,3.90277,0.31063,1.69056
3.79327,0.21481,0.62185,-0.08398,3.36223,0.51375,-0.17835,0.28255,-0.04444,0.90928,3.10837,-0.08175,3.6528
4.13369,-0.00418,-0.00124,-0.14845,3.46768,-0.45932,0.21303,-0.33655,-0.38422,0.921,1.88423,1.05636,3.72728
4.74102,3.40568,-0.14826,1.81667,0.13481,0.76386,-0.03906,-0.14234,-0.07941,1.45781,5.23515,-0.10655,-1.02171
3.99525,2.54599,2.01704,-0.05478,-0.05862,-0.02556,0.45887,2.15515,0.23273,1.43715,2.27374,-0.07484,-1.15112
4.23172,1.02905,-0.15718,0.92602,3.25156,1.08281,-0.13857,0.31957,-0.37882,-1.07471,1.50024,-0.07084,5.26669
4.22017,0.75182,-0.11998,-0.1676,-0.02189,0.91144,0.07999,-0.12392,0.04813,-0.07863,0.99956,0.02711,4.30376
5.02513,4.29105,4.46362,0.43213,0.57042,-0.18308,1.90184,4.44649,0.09288,1.9728,2.34987,1.80341,1.67224
3.8087,3.20657,3.1766,1.21994,-0.05145,1.03641,-0.3197,2.80882,0.16169,-0.16506,-0.41173,-0.19325,-0.89835
3.09227,-0.50863,-0.03686,2.35613,-0.13385,-0.28009,-0.17371,0.25802,-0.17393,0.00301,2.0216,-0.08326,-2.15271
4.268,0.08258,0.32395,-0.09622,3.51825,-0.16515,-0.15724,-0.06498,-0.06097,-0.05956,2.14686,-0.05034,4.38303
0.78288,0.07658,-0.64523,1.97169,-0.12195,-0.04266,2.66484,-0.21665,1.66265,0.68775,2.42698,0.54288,-1.16543
4.4158,3.357,-0.12423,1.55031,-0.08858,1.19814,0.28824,-0.02581,-0.09445,-0.07733,3.23176,1.09411,-0.43554
4.23992,2.42106,0.8199,0.35078,3.13347,0.87712,-0.16028,0.54572,-0.09011,-0.35119,0.86364,-0.01662,3.38889
-0.4766,0.83355,2.43065,-0.06542,1.00167,-0.25563,-0.33498,-0.00023,1.41854,1.21346,8.3189,-0.14179,0.06383
3.40753,0.42994,-0.36961,-0.11501,-0.02993,-0.03689,0.72233,1.50158,2.85115,1.2947,4.49792,-0.14885,2.2605
4.75409,0.34091,0.36168,4.28638,1.7329,0.02798,0.1873,-0.06411,4.88085,2.86682,4.34968,-0.20801,0.21187
0.25338,-0.74101,-0.21019,0.17404,-0.03615,-0.08678,-0.19034,-0.07578,-0.25643,-0.04815,0.27829,-0.16259,-0.85948
-0.97601,0.28297,3.88652,-0.07751,0.47581,0.61797,0.03603,1.28657,2.18305,0.08127,7.78043,-0.04628,-1.79013
4.35808,0.57503,-0.11228,3.5168,2.5345,-0.60939,-0.21714,1.42841,3.66054,1.03001,3.34356,0.64614,-1.28623
4.42854,3.46509,3.52157,0.81479,-0.12399,1.10248,-0.13817,2.97817,1.16327,-0.11912,0.24401,1.55676,0.38871
3.40249,0.7589,-0.17428,2.30878,0.20923,0.17172,-0.09528,-0.02877,3.06104,1.62582,2.57213,0.05308,-0.54136
1.50611,1.18096,-0.09123,0.66682,1.84671,-1.52502,1.14663,-0.23931,-0.32709,1.51039,3.16568,-0.10012,-2.00268
1.33391,-0.94022,-0.14245,-0.07197,0.67649,-0.18776,0.90063,-0.10832,2.12258,-0.14676,4.18474,0.03262,1.54196
4.32541,3.40371,3.51442,-0.15915,-0.16195,-0.04649,-0.08982,3.08188,-0.19764,1.46631,0.78378,0.91355,2.29845
2.70201,-1.04588,-0.32566,2.04157,-0.16694,-0.12699,-0.0413,-0.11043,1.83775,-0.18007,2.88977,-0.15762,-0.31052
-0.67877,-0.21075,-0.08476,0.78895,-0.135,0.45298,-0.02266,-0.00536,-0.00176,-0.0348,1.61263,0.7699,1.33085
2.63638,-0.17951,0.68233,2.38218,1.01219,-0.04324,0.48685,-0.11708,4.2442,0.94623,3.69919,0.17441,-0.1664
4.58142,1.7293,-0.27678,2.37718,2.13233,-0.08476,0.49377,0.26604,4.28214,0.30347,2.97679,1.94969,-2.52361
4.99286,2.2497,-0.17436,-0.03437,3.70535,2.50593,-0.03851,-0.00347,1.169,-0.07566,1.4286,0.22741,4.87988
4.37389,2.49952,-0.06537,-0.11068,-0.01753,3.25958,0.61416,-0.13371,-0.03383,-0.00448,0.26117,0.2375,3.81603
4.17407,0.81485,-0.15214,2.95578,-0.01247,0.39008,0.43579,-0.0277,4.25714,1.70573,3.57099,1.48654,-0.24879
4.81862,0.81269,-0.08704,0.04109,0.83429,-0.0092,-0.12777,-0.06027,0.24275,0.97218,0.92329,-0.13575,5.14663
4.30506,3.89053,0.30321,-0.3426,3.189,0.37097,0.10114,1.04815,-0.07442,0.4416,2.55024,0.05997,4.7473
4.42955,-0.39849,-0.09014,-0.00454,0.61377,3.90693,-0.10823,0.0748,-0.02647,-0.12887,3.35105,0.26346,4.5514
2.20737,-0.20258,-0.17292,0.29032,-0.06052,-0.16355,0.14339,0.8491,-0.1512,-0.14913,2.2122,0.22534,3.14093
1.87953,0.01652,-0.00186,2.4314,0.75952,-0.21716,0.12575,-0.31987,2.11551,-0.00241,2.15984,0.6724,0.34145
4.68364,1.04743,0.78468,-0.0063,-0.09355,4.63493,0.04751,0.37286,0.03552,0.05988,2.08666,0.03598,3.69777
4.32199,0.16733,-0.23198,3.01672,1.53415,1.39119,-0.25487,-0.16949,4.01878,2.30482,3.84577,-0.05298,1.30972
4.41821,-0.57026,0.62347,3.93184,1.85864,0.86423,-0.10754,0.24533,5.02162,1.68424,4.09869,0.42709,-1.40069
4.17292,2.10097,1.12564,-0.29512,3.02737,0.60979,0.32889,-0.05395,-0.48508,-0.09886,3.31793,-0.11051,2.6983
4.08562,2.32864,-0.0859,1.08999,-0.03253,-0.15178,-7.00E-04,0.60055,-0.40022,-0.16798,0.6742,-0.17713,4.29114
0.84392,0.50199,-0.14831,0.56161,-0.05082,-0.14013,-0.09427,-0.02806,1.89001,-0.08108,1.95676,0.27829,1.69743
-0.42268,-0.04266,-0.16759,-0.14049,-0.07305,-0.16494,-0.09329,0.18087,-0.27839,-0.03345,2.06022,0.727,1.00335
1.2226,-0.33736,2.10918,-0.24492,-0.51062,-0.11962,-0.30663,0.9967,0.81744,-1.26777,5.34652,0.14179,-2.23344
-0.29293,0.56217,-0.21056,-0.14677,-0.30137,-0.27404,-0.17952,-0.00238,-0.28534,-0.44094,1.1311,0.41789,1.07922
3.53713,0.41174,0.5167,2.32784,1.04299,-0.03102,0.63222,0.41319,4.78199,0.36629,5.06501,1.80655,1.83575
-1.80049,-0.3822,-0.10574,-0.18487,-0.14596,-0.01252,-0.10723,-0.1387,-0.01328,-0.07586,0.1434,-0.1757,-0.18704
4.43409,1.07724,-0.51063,-0.17425,0.07113,0.48696,-0.12008,-0.02494,0.7401,-0.06932,1.01813,-0.29762,3.45307
5.08,3.37078,1.39347,-0.07617,1.23734,3.20697,0.06361,-0.0548,0.32166,-0.16004,1.59302,1.28782,1.86538
4.58995,0.92119,0.77531,3.76236,2.43996,0.96087,1.51595,-0.14096,4.67599,1.7429,3.66917,0.38838,-0.71084
2.97409,-0.54608,-0.0695,1.74528,0.42114,-0.102,-0.20714,-0.19378,2.06514,2.08945,3.25488,-0.06352,1.06587
1.75765,-0.07392,-0.17555,2.41729,-0.05006,0.37045,0.34068,-0.30673,2.58016,0.12882,1.479,0.37525,2.52564
-0.12806,0.55654,-0.16926,-0.20208,-0.28737,-0.22495,0.29666,-0.02201,2.41564,-0.06505,0.4828,-0.1773,0.02797
-0.21524,-0.14978,-0.15211,0.65443,-0.01472,-0.03752,0.37211,-0.0794,1.75136,0.07169,2.41739,-0.2289,1.98484
2.97768,-0.25002,-0.22565,2.76582,-0.12941,-1.03819,-0.05152,0.8129,2.13799,1.40652,2.92824,-0.08171,-0.98417
5.10671,0.96817,-0.10706,0.36543,-0.47807,5.07821,0.72201,-0.18451,0.05625,-0.02935,0.86344,0.08262,0.4945
4.6035,1.54253,-0.04313,-0.01911,3.46264,-0.08177,-0.04951,0.67757,-0.6818,-0.05999,1.75111,0.27322,4.5252
4.75517,1.84903,-0.18389,2.69381,2.40408,0.35256,-0.15899,-0.14931,4.73387,1.4009,4.36722,1.17363,-0.17338
4.80966,2.21479,-0.14711,3.6327,3.11044,0.2066,0.0138,0.09963,5.67472,0.60608,4.5049,1.29815,0.63504
4.21314,3.5561,0.09209,-0.14668,-0.16612,4.31805,0.85138,1.14239,-0.17953,-0.10908,2.85206,-0.02072,3.70053
4.19876,2.0478,-0.00029,0.79656,-0.06025,3.53896,0.43237,0.63973,-0.30874,-0.06301,1.0234,-0.1519,3.92548
4.00721,2.45107,-0.4645,0.91625,3.40828,-0.33747,-1.92633,-0.34253,-0.38515,0.78083,2.77862,-0.84535,4.40229
-0.2456,1.04239,-0.0288,-0.0198,-0.29106,-0.15571,0.34154,0.35167,0.00598,-0.14424,1.85772,0.71372,3.62947
4.67942,0.38421,-0.0299,0.87504,3.81933,1.0901,-0.14285,-0.38019,1.68428,0.29239,3.00718,-0.24065,5.71137
5.24872,1.4578,-0.08236,-0.18542,3.67,0.17053,-0.0824,0.89577,-0.34716,-0.10191,0.05165,0.12273,5.0662
4.42727,2.57218,3.04465,-0.02371,-0.02681,-0.1863,0.57334,2.4919,-0.14882,0.03843,3.25996,-0.1215,2.00937
1.93515,1.75941,-0.09288,1.02592,0.26302,-0.12254,0.53386,-0.01039,2.11749,0.73992,2.06205,0.2817,0.49264
4.53216,0.94541,0.90252,0.31532,-0.13868,4.03539,1.18618,0.98024,-0.08108,-0.01812,0.91214,-0.00159,2.97189
3.15505,-0.59407,-0.05703,1.62656,0.21361,-0.11053,1.4065,-0.03425,2.43579,0.39851,-0.08397,1.16351,-0.50444
1.87077,-1.06934,-0.39029,-0.27833,-0.17541,-0.52888,0.71374,-0.03247,0.35405,0.82451,2.04665,1.38451,3.29909
4.39653,2.26778,2.7101,0.57105,0.40357,-0.10175,-0.0651,1.87766,-0.1808,0.35429,1.3595,0.14863,0.24208
0.17403,-0.43916,-0.20628,-0.01058,-0.03958,-0.01044,0.65421,-0.06718,-0.15149,-0.14424,1.66363,-0.06532,2.28999
5.01764,0.54815,-0.15196,0.13436,3.29629,1.10949,1.65188,0.38331,0.17104,0.33829,2.19049,0.61409,4.48156
4.31275,0.71322,1.29771,1.58054,4.57707,0.50052,0.50701,-0.05536,0.66227,1.24766,1.31713,0.84088,4.76443
4.42535,1.17308,-0.0533,-0.24887,3.40295,-0.06448,0.91679,0.38269,0.30734,-0.28134,1.52771,0.86377,4.2697
4.18896,0.60099,0.4978,-0.02921,-0.07182,4.38591,0.10035,1.4649,0.27755,1.25552,1.72417,-0.05241,4.4476
1.72791,-0.10679,0.72789,-0.11156,-0.04981,-0.0514,1.0892,-0.13882,0.45226,-0.15294,3.28247,0.72417,-2.05171
3.9274,3.79162,2.90232,0.29125,1.69022,0.52489,0.01714,0.69392,-0.08959,2.72682,2.00879,0.55442,1.78375
4.95721,1.05302,0.36721,3.70737,1.19361,1.10585,-0.16875,-0.18809,4.74565,2.4585,3.75194,0.99762,3.5744
4.47667,4.08173,2.29302,0.87957,3.57138,0.84952,0.90993,-0.17006,1.13913,0.73289,3.66336,-0.02006,4.46222
3.73478,1.48433,-0.02188,1.88503,3.86598,0.73655,1.66089,0.90513,1.19382,-0.09137,1.61981,5.56933,3.76894
4.6473,1.5382,-0.07072,0.23024,3.57788,1.74735,-0.16883,0.05889,1.7796,1.23724,2.3496,0.09097,5.09085
5.08787,3.01291,-0.18582,0.13353,0.8988,4.47599,-0.05312,0.33138,-0.46443,-0.06154,1.97036,0.13086,3.9648
3.99745,-0.31544,-0.07944,-0.20418,-0.00997,2.79538,-0.01576,-0.26024,-0.56647,-0.05145,-0.38341,-0.01442,3.75157
3.22424,0.89471,0.42466,-0.07806,0.62885,2.16686,1.37842,0.18591,1.95076,4.21745,4.26781,0.39113,-1.00307
4.08193,-0.51251,-0.17102,0.66645,3.17666,-0.18421,0.70942,-0.05923,0.06382,-0.06669,1.89753,-0.12495,4.53161
2.42684,1.39571,0.58963,-0.52846,0.81295,0.89692,1.25555,0.00212,3.36501,2.08712,4.74233,2.62847,4.63442
4.62237,0.78711,0.57672,-0.04637,4.08008,0.51718,0.02488,0.02466,-0.1382,-0.19581,1.39353,0.37569,4.73927
4.58844,3.72892,1.00607,-0.20156,0.13068,-0.19078,0.64802,1.71068,-0.26354,2.40588,6.64728,-0.25463,1.7201
-0.15639,-0.56543,-0.09212,0.93036,-0.14606,-0.51903,-0.13463,0.3647,-0.16227,0.35137,1.81174,-0.0715,-0.48856
1.37258,0.63645,-0.03964,-0.15361,0.87608,0.10924,-0.16994,-0.12848,1.41347,-0.10258,3.61636,-0.07436,-1.03846
4.06522,2.36017,2.0779,-0.09149,0.35417,0.27973,-0.16089,2.29355,-0.41954,2.35639,3.85752,0.65996,1.78805
4.31145,4.22814,-0.11231,0.11278,-0.2388,2.45816,-0.16286,-0.06839,0.94033,-0.11152,3.13203,1.72978,3.10804
3.61344,2.13102,1.51369,0.70711,-0.00064,0.34683,0.15821,2.61373,1.03312,0.10814,2.55339,-0.17553,-0.23144
2.43307,0.76222,1.06495,-0.03239,-0.02455,0.89063,0.40573,0.58048,1.17605,0.58143,3.66004,0.53898,0.23804
3.94984,-0.95648,-0.31423,1.36108,3.74328,-0.24105,0.52553,0.07496,0.52644,0.2838,2.02614,-0.24232,4.68886
3.92803,3.07443,0.26988,-0.00747,-0.04038,3.38937,-0.16801,0.29919,-0.07239,-0.04,2.06456,0.1164,3.60046
4.36909,0.00606,-0.02549,2.69384,1.63295,-0.59747,-0.09017,-0.15701,4.09145,1.85428,3.8139,-0.05732,0.1469
4.11837,0.65907,-0.12819,-0.09556,-0.1405,1.55549,-0.12322,-0.08165,-0.14776,-0.15835,-0.12578,-0.13555,1.01111
3.63275,1.60896,1.81945,2.91971,2.95089,2.27458,1.203,1.70206,2.09432,0.71303,2.95671,0.82777,3.88818
4.90041,3.13179,3.907,1.22814,0.04531,-0.19437,-0.13154,2.17522,0.80126,1.81528,1.05593,1.54963,-0.51807
4.513,0.69388,-0.15728,1.65066,3.69816,-0.6223,-0.18374,-0.3141,0.34316,-0.01403,-0.99191,1.45625,5.20852
4.00178,-0.75903,-0.18372,3.06446,-0.0361,-0.02371,1.19394,-0.00714,3.81371,0.1154,3.36123,0.91308,-0.317
1.14534,0.27252,-0.09776,0.60676,-0.20543,-0.03507,0.73176,0.35809,3.08054,-0.04627,2.63027,1.59571,1.10129
3.90263,3.11463,1.76937,1.12441,1.0002,-0.46668,0.93575,3.29571,0.85579,1.22482,2.83814,0.37217,1.75014
3.54017,-0.57922,0.50519,1.14325,1.36029,1.25398,0.16813,-0.08688,4.3018,0.59752,3.48706,0.7875,2.84954
0.72775,-0.13442,-0.13363,-0.25778,-0.05514,-0.35603,0.16002,-0.01743,-0.43136,-0.09379,1.18617,-0.12681,1.594
2.60674,0.98167,0.63488,0.16247,2.13683,0.75267,-0.13528,1.70302,2.92086,1.57155,4.89014,1.23504,2.38333
3.95312,1.31524,-0.34912,1.3521,0.58179,-0.19377,-0.00757,0.66876,4.67746,1.56678,3.81821,0.94263,-0.10423
0.32237,0.19157,0.17434,0.94825,-0.14391,-0.05508,1.36762,0.30143,-0.0246,-0.01348,2.82423,0.51054,2.97829
4.88287,1.07047,-0.13618,-0.11371,-0.16416,3.99247,0.94065,0.2835,-0.10763,-0.18478,0.73669,-0.08442,4.90901
5.17021,3.22713,2.48713,1.73632,-0.07069,-0.27282,-0.50205,0.36662,-0.34173,1.51511,3.53915,-0.14381,1.74072
1.47278,-0.05843,0.10965,1.57453,0.60689,-0.00888,1.74731,-0.00454,1.58531,2.1444,3.1611,1.28073,-0.37083
4.97441,1.4999,-0.0745,-0.18778,-0.17503,-0.31268,0.15462,1.16388,-0.10628,0.98625,2.4198,0.11755,4.53455
4.70647,0.16897,0.30877,-0.4981,0.3285,1.39561,-0.09009,0.68301,2.1498,0.35391,2.41519,0.58021,4.63522
-0.85633,0.32358,-0.08466,-0.76418,0.18032,-0.10349,-0.01336,-0.16715,-1.52946,0.64358,1.96459,0.17287,1.49552
4.66234,2.93464,1.67283,0.58713,-0.13942,-0.11086,0.61,2.44071,-0.07132,-0.15837,3.90843,1.27037,-0.99018
4.55034,2.03181,-0.17713,-0.32963,3.59503,-1.07485,0.88756,-0.11547,-0.2903,1.51491,2.5664,-0.00112,4.67028
3.98692,-0.28178,-0.12653,-0.23003,3.48961,0.59466,-0.15144,-0.14453,1.11193,-0.17479,2.20589,6.62115,3.33368
5.06562,0.37405,-0.10967,0.3886,-0.17874,5.16588,0.48458,0.49769,-0.11135,-0.23471,2.71879,-0.09476,4.68401
5.28734,-0.10775,0.19373,0.70459,3.02526,-0.06476,0.18967,0.67709,0.86804,0.51667,1.38821,0.77255,4.75617
3.86494,0.53057,-0.17067,0.78256,3.49569,1.01512,0.12223,0.0292,0.20553,0.58941,3.62823,0.81454,5.40573
1.79681,0.54391,1.06523,-0.12671,0.15184,-0.10393,-0.13971,0.77858,2.21557,-0.17701,3.89104,0.61429,-0.11704
2.15276,0.09785,-0.09341,1.95474,0.12489,0.98164,-0.02003,0.77956,2.79487,0.32825,1.66396,0.61493,0.36163
5.0058,1.08724,-0.00114,0.47363,0.47125,4.9989,0.23623,-0.28508,-0.22667,-0.17466,4.31603,1.97229,3.73391
3.98161,1.13828,0.88891,-0.37931,-0.20367,-0.3416,-0.05322,0.42606,-0.86721,0.12427,4.29785,0.24611,-0.99001
4.5459,2.02223,-0.10735,0.98326,3.53384,-0.02566,0.09314,-0.13498,0.02275,-0.11495,1.46388,0.68602,4.49872
2.71126,1.914,0.67365,-0.10452,0.83017,-0.15565,1.671,0.37913,4.17509,1.50795,4.43181,1.33308,2.87676
-0.50498,0.04126,-0.03967,0.21012,-0.1037,-0.14393,1.49467,-0.03719,0.0527,-0.02338,1.16602,-0.09578,1.00874
4.43265,3.06328,3.21388,-0.13694,-0.0717,-0.26466,0.18412,3.27525,-0.91649,1.78789,2.71093,1.79246,2.67795
4.56003,2.40737,0.98126,-0.19999,-0.11258,4.53524,0.21106,1.1429,2.31998,-0.01011,-0.57123,-0.17396,3.65848
2.28831,0.56489,-0.01485,1.9295,-0.11018,-0.17993,0.35344,-0.11991,1.76475,-0.05884,2.1174,1.57082,1.38755
4.68437,2.28515,-0.29954,-0.05046,3.65409,-0.08739,-0.15634,0.84477,-0.02265,-0.02555,4.35209,-0.02196,4.64069
4.41678,2.87438,-0.06335,-0.38817,3.52476,0.73311,-0.00464,-0.12031,-0.17619,-0.07414,2.3752,0.50614,4.72141
4.98036,1.88797,0.26733,1.32377,4.16798,1.76911,-0.00038,0.71596,1.53151,-0.3843,3.1249,0.6542,5.27137
3.95614,-0.46494,-0.11207,1.15033,0.98698,-2.18123,0.40621,-0.34345,4.3048,1.94714,5.20265,0.83596,2.2857
4.51725,2.00828,2.86194,-0.08533,1.73789,-0.18563,-0.35674,2.87786,1.96633,1.02494,0.08056,-0.10133,-0.48721
4.4233,0.02195,-0.08138,0.70906,2.89936,1.45075,-0.10062,-0.13619,0.42156,0.47831,2.5331,0.09261,4.73712
4.65815,5.16554,-0.01407,0.25657,-0.08088,-0.2042,0.82983,0.07793,-0.4232,-0.25426,6.19417,-0.02697,0.73779
4.63514,3.01254,3.34716,-0.25009,-0.08895,-0.07394,0.81559,3.18976,-0.36137,2.33495,-0.46575,0.05174,-0.25768
3.66183,2.2135,0.47421,0.35537,2.8926,0.85207,-0.14264,-0.03459,0.44447,-0.22381,1.94424,-0.1339,4.51514
4.66261,3.65541,2.45295,-0.06587,0.39323,0.52835,-0.00701,2.81122,1.04336,1.41535,2.63,0.65931,0.68822
4.31678,3.30891,-0.02165,2.15134,-0.5496,2.22622,0.5854,0.06523,-1.08947,-0.68012,4.50497,-0.03273,0.45461
2.11655,0.45822,-0.20154,2.03486,-0.1052,0.17336,-0.16573,0.51738,1.83328,0.83816,1.99323,-0.0951,-0.09045
1.69493,0.21767,-0.37108,-0.15448,-0.0678,0.06587,0.55045,-0.14619,3.29767,0.17517,4.60972,0.40758,3.73089
4.80977,0.8966,0.59522,2.15113,2.84912,0.22039,0.30901,0.10154,5.07239,2.56883,3.37065,-0.09736,-0.33263
3.8546,3.5744,-0.0907,1.50221,-0.22151,-0.18625,-0.05818,1.38198,1.59971,-0.15495,1.5878,0.78888,0.58289
2.99442,0.05494,-0.05681,1.68826,0.7776,-0.36738,0.28856,0.70666,0.35063,0.10331,1.67174,-0.08974,-0.72766
-0.36443,0.19965,-0.47294,0.07639,-0.14061,-0.06116,0.23733,-0.21652,-0.65922,-0.10725,0.35458,0.54859,2.77723
3.00257,1.02874,-0.16875,0.85013,1.55564,0.44361,-0.12476,-0.05829,2.59004,0.0832,0.49402,0.07026,1.19621
4.32153,0.13129,-0.11677,-0.31066,0.03858,4.09282,0.32436,0.65916,0.10064,0.78626,1.30193,-0.16223,2.07916
3.70946,2.25793,-0.18097,-0.00069,3.03714,-0.23442,-0.16361,-0.01916,0.07895,-0.13134,1.83239,0.34262,4.60007
0.73881,-0.48576,-0.36674,2.4143,-0.13953,-0.31938,-0.16578,-0.04572,2.62847,0.40514,1.63555,0.63542,-1.81402
4.32739,1.62244,0.25102,-0.24651,-0.14446,3.93726,-0.0726,1.18718,0.34397,1.71089,1.26184,-0.04817,3.47985
4.01617,1.81905,-0.147,2.70113,1.5156,-0.01346,-0.11591,-0.12429,4.60512,0.75682,4.31605,0.72332,1.26313
4.62499,0.83081,-0.77876,1.25972,3.26341,1.2186,-0.11616,-0.13165,-1.4188,-0.01746,1.0351,0.41893,2.88264
3.44321,2.76933,1.11419,0.63171,2.59074,-0.39337,0.14384,-0.95747,3.86524,1.4666,4.46234,0.34919,3.65186
2.96573,1.08303,-0.03021,-0.27038,1.70343,0.3601,2.53681,0.32792,3.23607,1.8663,4.65668,0.69719,3.87461
4.14424,3.03313,0.76459,0.03629,0.21064,4.18343,-0.01752,0.98326,0.34249,-1.16212,2.66182,0.05663,3.63737
2.25772,0.29236,0.93984,1.93452,0.91132,0.353,-0.1416,-0.06662,2.95739,2.00929,2.07584,0.85981,1.74742
3.27779,0.20126,-0.13697,-0.25897,-0.12608,4.21129,1.00161,0.18614,-0.45758,0.34307,-0.69461,1.50108,3.80742
5.05248,1.37422,0.42819,0.69836,0.81304,-0.10123,0.48228,-0.12937,0.06558,-0.37284,1.57154,0.95938,4.15243
4.25169,0.7531,-0.16509,-0.27791,4.07754,0.66242,0.92737,0.20774,-0.13263,-0.14676,0.42982,-0.05392,4.53033
-0.08399,-0.0157,-0.30557,-0.19509,-0.00817,-0.03965,-0.01927,-0.19319,-0.54843,-0.09148,-1.2033,-0.15044,2.86067
5.46589,1.36478,0.50981,-0.35689,-0.04367,4.22645,-0.15794,0.05278,0.19706,-0.08951,0.74025,-0.03477,4.95849
4.75277,3.33004,-0.77058,0.44175,0.64003,4.31501,-0.02071,0.19905,-0.35321,1.9457,0.28815,-0.33406,4.42939
2.90244,0.42388,-0.22869,1.29022,-0.16752,-0.01086,-0.51348,0.24737,2.58482,1.48146,2.70639,0.26233,0.71811
4.66881,3.25802,0.2588,0.97509,1.05166,3.30922,0.02911,-0.12909,-0.07634,-1.03815,1.80477,-0.11331,3.76857
4.49219,-0.31942,0.46396,2.04009,1.06157,1.10533,0.31474,0.19525,4.59897,1.46532,3.89083,0.09543,3.11727
4.40389,0.41481,0.16339,3.9066,1.60078,-0.11917,0.25994,1.7391,4.79867,2.66493,3.8347,1.95729,1.01711
4.4985,3.33984,-0.09476,-0.02575,1.18377,3.26098,-0.07957,1.33597,-0.17818,-0.39971,2.63704,-0.06482,4.23322
-0.52441,0.34974,-0.16096,-0.03402,-0.00943,-0.11577,-0.09235,0.28371,-0.57485,0.23468,1.27471,0.00406,2.44795
4.93512,1.54627,-0.08947,-0.18031,-0.03878,0.30429,0.64037,-0.12663,-0.43474,-0.01274,0.5982,0.53718,0.96293
1.48722,-0.14271,-0.09337,1.946,-0.07643,-0.03865,0.08688,-0.06154,-0.18637,-0.0068,-0.33405,-0.13353,3.20018
3.60079,1.35389,2.49261,-0.24456,0.00938,-0.11758,0.20899,2.56901,0.2898,2.81204,4.88507,-0.16672,-1.76926
-1.15663,1.05756,0.06989,1.45112,-0.19665,0.65896,-0.01772,0.35457,1.2798,0.15548,2.11235,2.34293,1.58102
-0.38142,-1.03875,-0.13517,0.89137,-0.16636,-0.51994,-0.00543,1.31646,-0.18003,-0.00042,2.10906,-0.11883,3.40378
1.71178,0.73588,-0.22322,-0.04583,-0.4006,0.72955,2.43549,-0.08498,2.25174,1.88801,3.01521,0.19347,-0.89806
1.66067,1.35553,0.39933,-0.14633,-0.07488,-0.42772,-0.08621,0.51439,1.42341,0.50449,3.11894,1.25593,2.26692
4.70134,0.69818,-0.89806,-0.00998,4.55716,1.936,-0.10542,-0.48573,-0.3356,-0.05416,0.69715,0.74035,4.12168
4.66144,0.49559,-0.05565,-0.3509,3.96751,1.20969,-0.21056,-0.02747,0.7637,-0.04958,1.79999,0.8901,4.59104
1.9134,-0.81593,-0.00948,0.85003,0.45096,-0.09339,0.08987,-0.07247,1.65435,1.67981,2.66744,0.24503,0.27661
-1.28528,-0.51159,-0.08316,0.50308,-0.75275,0.79237,-0.48429,-0.0822,-0.82243,0.23641,1.13181,-0.00311,1.3335
4.09795,-1.05377,-0.1674,0.29324,3.68421,1.07427,0.43146,0.36832,0.43618,-0.03564,2.00633,0.22814,4.38575
3.89981,1.80529,2.86597,0.22676,-0.08548,-0.12827,0.14854,1.69987,1.20182,2.25716,1.93087,-0.14663,0.29986
4.67312,0.77877,-0.09564,-0.41438,3.67771,0.5866,-0.20929,-0.01265,-0.17532,0.96517,2.29571,0.64109,3.73411
4.37578,2.92748,-0.19574,1.41685,0.06099,0.8854,-0.01623,-0.16172,0.15221,-0.09189,-0.9316,0.05381,4.35302
4.99953,4.36198,-0.0678,-0.00599,-0.02769,3.45445,0.24086,1.04665,-0.02035,0.48999,0.15468,-0.02961,2.92246
2.10059,-0.67883,-0.1911,-0.10488,-0.04693,-0.11668,0.26056,-0.00857,1.78856,0.84695,3.98974,1.04973,0.81695
2.86613,1.15547,3.23095,0.14481,-0.17534,-0.2576,-0.12149,0.06881,1.35128,-0.08111,5.52921,0.857,0.6611
-0.8531,-0.67106,-0.13975,0.06339,-0.13247,0.04996,-0.18239,-0.02301,1.67656,-0.18949,0.84594,0.87268,-1.70805
